"","ID","clust","nh","region","district","ez","loc2","loc5","loc3","region_Western","region_Central","region_Greater_Accra","region_Volta","region_Eastern","region_Ashanti","region_Brong_Ahafo","region_Northern","region_Upper_East","region_Upper_West","ez_Costal","ez_Forest","ez_Savannah","loc2_Rural","loc2_Urban","farmer","fishing","own_business","farm_size","profit","profit_per_acre","profit_usd","profit_per_acre_usd","profit_log","profit_per_acre_log","pid","spouse_live_hh","sex_male","agey","educ_none","educ_bece","educ_voc","educ_O_level","educ_sss","educ_a_level","educ_t_cert","educ_nurse","educ_tech","educ_bach","educ_master","educ_phd","educ_other","educ_advanced","do_math","light_eletricity","light_generator","light_others","cooking_full_gas","cooking_full_eletricity","cooking_other","toilet_flush","toilet_latrine","toilet_others","wall_mud","wall_wood","wall_iron","wall_stone","wall_cement","wall_other","harvest_sold_pre","harvest_sold_gate","harvest_sold_market","harvest_sold_consumer","harvest_sold_state_org","harvest_sold_coop","paid_at_sale","paid_at_week","paid_at_month","paid_at_over_m","males_on_farme","females_on_farme","workers_on_farm","most_impor_farming","most_impor_fishing","moto_road","moto_road_impassable","have_bar","have_post_of_pub_telephone","have_bank","have_daily_mkt","have_week_mkt","public_transp","people_come_for_job_farming","have_hospital","have_agric_ext_center","have_cooperative","any_farm_use_fert","any_farm_use_inset_herb","any_farm_use_irrigate","mutual_aid_farm","fitted","residuals","stand_res"
"1024","4462_14",4462,14,"Ashanti",1,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,7,3338176.30952381,476882.329931973,940.331354795439,134.333050685063,15.6527883539749,13.7068782049196,1,FALSE,FALSE,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,13.5907852891308,0.116092915788853,0.221220369998964
"1025","4462_15",4462,15,"Ashanti",1,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,7,4514485.71428571,644926.530612245,1271.6861167002,181.669445242886,15.8244934910485,13.8785833419932,1,FALSE,FALSE,42,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,13.7038290882514,0.174754253741826,0.332841960593002
"1026","4462_16",4462,16,"Ashanti",1,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,10,3399347.38095238,339934.738095238,957.562642521797,95.7562642521797,15.6624827257808,13.3598976327867,1,FALSE,FALSE,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,13.4184911738919,-0.0585935411052006,-0.111617891888801
"1027","4462_17",4462,17,"Ashanti",1,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,34,2961313.14285714,87097.4453781513,834.172716297787,24.5344916558173,15.5908963643355,12.0645358397193,1,TRUE,TRUE,70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,11.3349797683045,0.729556071414789,1.3925862255271
"1028","4462_18",4462,18,"Ashanti",1,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,2,668098.095238095,334049.047619048,188.196646545942,94.0983232729712,15.0990362898983,14.4058891093384,1,FALSE,FALSE,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,14.322277235354,0.0836118739843319,0.159327039885782
"1029","4462_19",4462,19,"Ashanti",1,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,8,770754.166666667,96344.2708333333,217.113849765258,27.1392312206573,15.1270810941591,13.0476395524792,1,FALSE,TRUE,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,13.5180411219299,-0.470401569450678,-0.896702310583958
"1030","4462_20",4462,20,"Ashanti",1,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,6,5410709.52380952,901784.920634921,1524.14352783367,254.023921305611,15.9380061200403,14.1462466508123,1,FALSE,FALSE,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,13.6967922416727,0.449454409139606,0.856396409197147
"1031","4465_1",4465,1,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,15,7062805.71428571,470853.714285714,1989.52273641851,132.634849094567,16.1185006202448,13.4104504191426,1,TRUE,TRUE,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,12.8449325391433,0.565517879999336,1.07865531510705
"1032","4465_2",4465,2,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,6,998152.738095238,166358.78968254,281.16978537894,46.8616308964901,15.1865383601371,13.3947788909091,1,TRUE,TRUE,45,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.7005443919047,-0.305765500995603,-0.582387076271083
"1033","4465_3",4465,3,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,2.5,334566.904761905,133826.761904762,94.2441985244802,37.6976794097921,15.0020762447247,14.0857855128505,1,TRUE,TRUE,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,14.0783970390199,0.00738847383065221,0.0140766353967598
"1034","4465_5",4465,5,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,14,2103986.42857143,150284.744897959,592.672233400402,42.3337309571716,15.4339540436754,12.7948967140601,1,FALSE,TRUE,34,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,12.9106706588778,-0.115773944817704,-0.220750604843513
"1035","4465_6",4465,6,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,16,1097536.66666667,68596.0416666667,309.165258215962,19.3228286384977,15.2114535869559,12.4388648647161,1,TRUE,TRUE,54,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,12.7094266458461,-0.270561781129974,-0.51553508622393
"1036","4465_7",4465,7,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,4,1153738.0952381,288434.523809524,324.996646545942,81.2491616364856,15.2252730979539,13.838978736834,1,TRUE,TRUE,32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.8626062077937,-0.0236274709596928,-0.0450126949904501
"1037","4465_8",4465,8,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,9,897515,99723.8888888889,252.821126760563,28.0912363067293,15.1606599033072,12.963435325971,1,FALSE,FALSE,62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.4852260974493,-0.521790771478315,-0.993971446268144
"1038","4465_9",4465,9,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,14,535769.047619048,38269.2176870748,150.920858484239,10.7800613203028,15.0616843932397,12.4226270636245,1,FALSE,FALSE,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.0558575698757,-0.633230506251256,-1.20691533793379
"1039","4465_11",4465,11,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,9,854037.202380952,94893.0224867725,240.57385982562,26.7304288695134,15.1492692746339,12.9520446972977,1,FALSE,FALSE,35,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.5194319316702,-0.567387234372515,-1.08078208753102
"1040","4465_12",4465,12,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,2,6177938.39285714,3088969.19642857,1740.2643360161,870.132168008048,16.0258907957093,15.3327436151494,1,TRUE,TRUE,38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,14.0646187049418,1.26812491020752,2.41617161605688
"1041","4465_13",4465,13,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,8,1089443.21428571,136180.401785714,306.885412474849,38.3606765593561,15.2094476421744,13.1300061004945,1,FALSE,FALSE,42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.5991726782262,-0.469166577731682,-0.893618980623033
"1042","4465_14",4465,14,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,25,6333258.92857143,253330.357142857,1784.01659959759,71.3606639839034,16.0427796585316,12.8239038336634,1,TRUE,TRUE,85,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,12.1136590092466,0.710244824416844,1.35834275731034
"1043","4465_16",4465,16,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE,15,397399,26493.2666666667,111.94338028169,7.46289201877934,15.0210752341968,12.3130250330946,1,FALSE,FALSE,80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,12.9667423607482,-0.653717327653623,-1.2478768207016
"1044","4465_17",4465,17,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,19,2411750.95238095,126934.260651629,679.366465459423,35.7561297610223,15.4931669156281,12.5487279364617,1,TRUE,TRUE,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,12.532988233774,0.0157397026876871,0.0300222435071383
"1045","4465_19",4465,19,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,23,11162517.7380952,485326.858178054,3144.37119382964,136.711791036072,16.4619521663318,13.3264579504026,1,FALSE,FALSE,90,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,12.3978151299932,0.928642820409379,1.7809645377142
"1046","4465_20",4465,20,"Ashanti",9,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,5,1101522.97619048,220304.595238095,310.288162307176,62.0576324614353,15.2124401081608,13.6030021957267,1,FALSE,FALSE,64,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13.9109121969419,-0.307910001215193,-0.58652269859599
"1047","4472_6",4472,6,"Ashanti",10,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,0.5,-54073.8095238095,-108147.619047619,-15.2320590207914,-30.4641180415828,14.8757876841746,15.5689348647345,1,FALSE,FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.5903332888314,0.978601575903146,1.86848735949949
"1048","4472_7",4472,7,"Ashanti",10,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,2.5,-421964.285714286,-168785.714285714,-118.863179074447,-47.5452716297787,14.7394839079981,13.8231931761239,1,TRUE,TRUE,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.1896364491406,-0.366443273016644,-0.699540136211633
"1049","4472_10",4472,10,"Ashanti",10,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,2.5,-109645.238095238,-43858.0952380952,-30.8859825620389,-12.3543930248156,14.8563523257033,13.9400615938292,1,TRUE,TRUE,52,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,0,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.1893320789765,-0.249270485147358,-0.475834743925689
"1050","4472_14",4472,14,"Ashanti",10,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,4,7238680.79227952,1809670.19806988,2039.06501190972,509.766252977431,16.135928259725,14.7496338986051,1,TRUE,TRUE,41,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.0388991394725,0.710734759132639,1.35646622472052
"1051","4472_15",4472,15,"Ashanti",10,"Forest","Rural","Rural_Forest","Rural",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,9,2133134.28571429,237014.920634921,600.882897384306,66.764766376034,15.4397147275065,13.2424901501703,1,FALSE,FALSE,86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,9,39,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.6258268335851,-0.383336683414788,-0.735272640663449
